# dcmpfile x y sim_mag mag_gal mag_gal_GLADE GLADE_gal_id detmag detmagerr snr
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 2630.29 2040.64 22.888 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 1583.07 1414.16 21.258 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 49.24 3496.72 20.311 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 2845.88 2188.90 18.912 -99.000 -99.000 -99 18.938 0.023 47.070
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 624.09 3089.60 23.857 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 1907.94 470.27 18.122 -99.000 -99.000 -99 18.140 0.011 96.853
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 3829.62 416.48 21.822 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 939.40 2680.19 22.435 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 1530.07 3045.59 18.625 -99.000 -99.000 -99 18.638 0.017 62.855
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 63.88 3325.09 24.237 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 3103.98 2001.60 22.885 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 2633.99 3505.24 24.382 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 549.30 1053.61 20.936 -99.000 -99.000 -99 20.971 0.159 6.830
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 4001.78 2008.62 20.094 -99.000 -99.000 -99 20.082 0.070 15.496
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 2128.69 4234.61 24.950 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 1244.20 2707.62 21.524 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 2616.39 1826.24 18.946 -99.000 -99.000 -99 18.960 0.024 45.520
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 71.23 3574.77 20.386 -99.000 -99.000 -99 20.403 0.097 11.252
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 2498.19 472.19 19.396 -99.000 -99.000 -99 19.401 0.037 29.627
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 1175.16 1425.00 22.065 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 3797.57 2382.10 19.037 -99.000 -99.000 -99 19.023 0.025 42.958
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 628.17 2077.21 24.716 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 518.10 859.07 19.417 -99.000 -99.000 -99 19.414 0.039 27.615
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 2380.44 652.79 19.813 -99.000 -99.000 -99 19.829 0.054 20.236
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 3249.14 772.28 18.198 -99.000 -99.000 -99 18.194 0.012 87.803
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 935.80 3975.92 24.210 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 216.07 1090.28 18.418 -99.000 -99.000 -99 18.429 0.015 71.800
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 254.79 3969.54 21.392 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 446.29 2066.19 20.465 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 559.87 2515.14 18.114 -99.000 -99.000 -99 18.118 0.011 96.006
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 204.55 1980.69 21.850 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 3460.92 3212.64 20.036 -99.000 -99.000 -99 20.039 0.063 17.161
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 2227.48 2324.24 19.962 -99.000 -99.000 -99 20.021 0.061 17.809
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 2642.37 1265.12 19.157 -99.000 -99.000 -99 19.104 0.029 36.930
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 2284.51 2938.86 18.146 -99.000 -99.000 -99 18.158 0.012 91.730
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 247.23 3238.36 22.867 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 3520.32 3341.53 24.697 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 3817.01 4235.46 19.552 -99.000 -99.000 -99 19.540 0.041 26.453
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 2310.13 1045.86 18.520 -99.000 -99.000 -99 18.497 0.016 67.517
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 3360.50 1777.46 22.983 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 917.02 972.11 21.016 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 2362.06 2041.79 24.590 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 2754.74 2942.13 22.440 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 2736.62 613.64 24.766 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 2602.07 2254.28 23.342 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 3223.29 537.72 19.825 -99.000 -99.000 -99 19.819 0.058 18.829
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 287.36 924.39 20.225 -99.000 -99.000 -99 20.133 0.071 15.196
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 2055.37 2871.66 18.981 -99.000 -99.000 -99 18.969 0.022 48.555
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 2477.69 4284.91 18.635 -99.000 -99.000 -99 18.616 0.018 59.421
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 532.03 3200.33 18.040 -99.000 -99.000 -99 18.038 0.011 101.316
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 1035.19 2653.32 20.592 -99.000 -99.000 -99 20.337 0.084 12.996
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 2705.42 3511.67 22.789 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 151.74 4285.01 24.755 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 3960.24 2122.25 24.995 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 3026.94 1516.48 19.193 -99.000 -99.000 -99 19.185 0.029 37.181
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 2038.03 3471.63 22.489 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 3227.68 576.70 20.871 -99.000 -99.000 -99 20.741 0.131 8.271
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 2770.41 1701.34 20.144 -99.000 -99.000 -99 20.135 0.070 15.562
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 2349.18 938.15 21.415 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 888.55 687.06 18.088 -99.000 -99.000 -99 18.077 0.010 106.142
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 1331.27 3297.89 22.129 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 91.23 2560.29 19.456 -99.000 -99.000 -99 19.400 0.036 30.141
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 2264.22 408.54 22.353 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 2698.13 2954.08 19.938 -99.000 -99.000 -99 19.903 0.058 18.567
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 166.72 672.96 23.151 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 1885.11 1947.90 22.030 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 177.08 3409.55 20.064 -99.000 -99.000 -99 20.143 0.073 14.952
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 2722.07 2449.61 23.441 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 2178.03 2265.84 21.190 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 1921.64 4289.56 19.470 -99.000 -99.000 -99 19.412 0.037 29.443
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 2126.92 3227.24 18.579 -99.000 -99.000 -99 18.594 0.017 64.020
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 199.72 1043.06 23.348 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 3249.93 3043.79 19.919 -99.000 -99.000 -99 19.840 0.055 19.847
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 2536.34 917.72 22.886 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 1298.46 2937.52 22.045 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 2354.08 310.56 24.201 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 1633.54 2268.27 18.283 -99.000 -99.000 -99 18.259 0.013 80.989
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 1619.08 3046.79 19.203 -99.000 -99.000 -99 19.259 0.030 35.859
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 776.68 4060.97 23.497 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 3594.93 2435.89 21.056 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 3012.04 583.01 19.408 -99.000 -99.000 -99 19.398 0.035 31.434
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 2968.04 3853.75 19.314 -99.000 -99.000 -99 19.288 0.030 35.997
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 3443.94 353.69 24.158 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 1700.37 3103.74 18.715 -99.000 -99.000 -99 18.729 0.019 56.427
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 3558.04 1947.83 18.287 -99.000 -99.000 -99 18.281 0.013 83.487
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 1844.11 2942.81 22.052 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 3012.05 642.14 19.804 -99.000 -99.000 -99 19.820 0.049 22.280
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 2968.28 1720.55 23.853 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 3231.15 383.15 24.189 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 2102.63 2225.60 19.198 -99.000 -99.000 -99 19.159 0.030 35.950
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 3039.12 1262.35 23.534 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 1740.09 370.56 24.738 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 1658.24 952.61 20.677 -99.000 -99.000 -99 20.787 0.128 8.481
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 1417.67 4251.23 21.636 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 1074.63 4066.95 18.074 -99.000 -99.000 -99 18.079 0.010 106.960
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 1670.25 1719.89 18.083 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 689.44 1171.08 18.740 -99.000 -99.000 -99 18.737 0.019 56.058
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 183.85 550.63 21.168 -99.000 -99.000 -99 20.793 0.128 8.490
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 1757.70 4261.70 18.851 -99.000 -99.000 -99 18.843 0.023 47.181
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 425.25 936.61 24.769 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 253.82 3397.69 20.789 -99.000 -99.000 -99 20.642 0.125 8.715
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 354.67 375.59 21.872 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 3143.70 499.40 19.503 -99.000 -99.000 -99 19.513 0.043 25.370
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 132.00 3228.00 24.938 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 2167.30 2563.46 23.402 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 2924.28 284.41 20.980 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 2130.76 2367.42 24.327 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 389.89 4079.81 24.706 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 1000.27 1769.21 22.655 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 3710.00 3939.45 22.420 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 480.01 1975.59 24.062 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 2261.51 1961.47 22.180 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 2486.21 2605.02 24.093 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 3344.89 3544.69 19.802 -99.000 -99.000 -99 19.858 0.059 18.438
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 2841.88 3075.29 20.326 -99.000 -99.000 -99 20.264 0.078 13.859
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 2413.24 3873.70 21.924 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 1804.46 1320.11 24.227 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 2377.84 2165.57 19.129 -99.000 -99.000 -99 19.149 0.029 37.358
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 3314.18 1301.08 19.760 -99.000 -99.000 -99 19.749 0.049 22.147
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 1756.34 3043.64 21.522 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 3688.56 1496.48 22.020 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 3072.46 2933.85 24.529 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 2440.01 4238.18 23.999 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 1988.83 3341.75 24.936 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 2071.32 752.20 19.030 -99.000 -99.000 -99 19.021 0.028 39.352
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 3060.85 2930.47 18.993 -99.000 -99.000 -99 19.031 0.027 40.767
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 3207.00 3291.98 19.914 -99.000 -99.000 -99 19.947 0.057 18.969
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 268.97 4115.05 22.759 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 585.82 3144.14 22.305 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 2420.55 848.41 18.547 -99.000 -99.000 -99 18.532 0.015 72.860
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 1776.53 497.80 21.278 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 2171.29 1285.45 24.535 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 3462.23 2325.86 20.052 -99.000 -99.000 -99 20.124 0.069 15.773
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 1951.82 988.70 24.964 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 1878.41 545.79 22.697 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 2094.52 3769.37 20.076 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 3141.78 2590.26 20.293 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 34.48 1546.99 21.603 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 1453.02 1720.63 24.380 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 481.79 3002.69 20.439 -99.000 -99.000 -99 20.463 0.092 11.742
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 247.03 1504.66 20.444 -99.000 -99.000 -99 20.338 0.085 12.842
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 3536.49 2361.15 19.982 -99.000 -99.000 -99 20.065 0.067 16.278
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 1905.31 2645.56 23.123 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 245.34 2331.71 20.866 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 1482.96 3189.49 22.329 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 3426.11 703.49 22.816 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 1760.86 1009.99 20.770 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 1123.83 1305.99 21.964 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 32.04 874.07 22.310 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 1259.15 2913.29 24.872 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 2311.29 638.06 19.456 -99.000 -99.000 -99 19.409 0.037 28.991
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 1234.10 750.27 21.333 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 3968.11 2443.20 18.378 -99.000 -99.000 -99 18.378 0.013 82.925
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 1391.58 3488.82 24.267 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 3013.52 1042.75 20.305 -99.000 -99.000 -99 20.427 0.091 11.900
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 1200.05 3479.77 22.177 -99.000 -99.000 -99 -99 -99 -99
/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190429.5134_stch_1.sw.dcmp 783.68 1833.55 22.715 -99.000 -99.000 -99 -99 -99 -99
